lat,lon,yaw,year,month
39.9963138233,-75.2266279321,330.272,2014,05
39.9871151748,-75.1203419944,76.877,2014,05
39.9407795035,-75.2240019432,234.144,2014,05
40.0071109862,-75.1651347529,286.679,2014,05
40.0684282423,-75.1482182492,125.138,2014,07
40.0573345679,-75.1715375153,37.03,2014,05
39.907457054,-75.240881793,256.938,2014,05
40.0396219551,-75.1981632606,137.653,2014,05
40.1215693403,-75.0332463782,66.259,2014,07
39.9755825546,-75.1701793769,12.022,2014,06
39.9000334639,-75.2466687953,215.52,2014,05
40.0264489675,-75.0458331963,146.811,2014,05
39.9610270494,-75.1416590454,107.397,2014,05
40.0382587004,-75.0372403624,154.512,2014,05
39.9955762364,-75.0953612769,146.323,2014,06
40.0450014891,-75.0172838198,44.239,2014,06
39.921935059,-75.160569768,345.258,2014,05
39.9261228021,-75.1791309167,8.018,2014,06
39.9728085196,-75.1434512141,11.315,2014,05
40.0067328475,-75.0833363929,260.382,2014,05
40.0882265012,-74.9822240247,20.864,2014,07
40.0604228925,-75.2225005312,0.606,2014,05
40.0430793154,-75.0554501063,39.723,2014,06
40.0736630641,-75.1770597826,37.086,2014,07
39.9114740594,-75.1547081436,278.739,2014,06
40.001530903,-75.1926334387,3.913,2014,05
40.0668772022,-75.064227527,308.012,2014,07
40.0399663462,-75.0228428384,28.053,2014,05
39.93832406,-75.223811789,136.392,2014,05
40.0666596969,-75.0546368858,306.093,2014,07
40.0217303298,-75.1143749478,188.103,2014,05
40.041746087,-75.057549743,220.238,2014,06
39.9391107682,-75.1968600252,38.798,2014,06
40.0471401584,-75.0980838357,221.435,2014,06
40.0354904161,-75.1888057211,140.587,2014,05
40.0585151076,-75.0453150866,216.644,2014,05
39.9625816342,-75.228803503,8.548,2014,05
40.038483082,-75.17554378,17.356,2014,05
40.0358810039,-75.0642485751,168.404,2014,06
40.0930052854,-75.0165514969,37.005,2014,07
39.9707393119,-75.1835039056,315.899,2014,05
40.0336357879,-75.0436736547,146.862,2014,05
39.9431330272,-75.1578523474,280.712,2014,05
39.9562685406,-75.2199459612,278.479,2014,05
40.0062247239,-75.1616825909,189.397,2014,05
40.0408667937,-75.1471028324,279.267,2014,05
40.0929036176,-74.9787829605,316.678,2014,07
40.0075654411,-75.1719046365,144.805,2014,05
39.9068516291,-75.1847141923,279.186,2014,06
39.982336732,-75.2527632843,240.317,2014,05
39.9866121787,-75.0994051058,55.073,2014,05
39.9980822181,-75.1330031607,279.913,2014,05
40.0642073431,-75.1503214288,279.933,2014,07
40.066418093,-75.018722732,216.613,2014,07
39.904815844,-75.2241791403,11.503,2014,05
40.0478262639,-75.1716057997,205.714,2014,05
40.0587423942,-75.2134988186,37.314,2014,05
40.0126805268,-75.1482498298,189.881,2014,05
39.8903821142,-75.2339628941,318.859,2014,06
40.0507378242,-74.9936238163,54.216,2014,05
40.0657371919,-75.1710463537,35.727,2014,07
40.0189570661,-75.1115945296,32.926,2014,05
39.9742209789,-75.2424248034,172.101,2014,05
40.0314778534,-75.1453191294,235.655,2014,05
39.9423990627,-75.1452728163,9.684,2014,05
40.092349027,-74.9798606089,1.22,2014,07
39.9376511066,-75.1466225993,282.916,2014,05
39.9996901139,-75.1779896502,9.536,2014,06
40.0426081289,-75.2201454502,221.11,2014,05
40.0063474353,-75.1714273621,110.218,2014,06
40.046853329,-75.1588376808,128.282,2014,05
40.0651403895,-75.227555623,38.11,2014,07
39.9103308655,-75.1574807743,286.889,2014,06
39.9611754846,-75.1593680696,278.018,2014,05
40.0482752507,-75.1007954405,215.77,2014,05
40.0480337987,-74.9869021891,318.904,2014,06
39.9752941434,-75.153675387,191.545,2014,06
39.934728062,-75.158773768,9.485,2014,05
40.0222463974,-75.1555137792,99.378,2014,06
39.9133178069,-75.1794902149,279.086,2014,06
40.014969962,-75.0569566696,325.619,2014,05
39.9083630808,-75.1558209271,273.927,2014,06
39.9871238705,-75.1856771802,191.338,2014,05
40.0069523736,-75.146023844,280.106,2014,05
40.0447748443,-75.1896642163,353.497,2014,05
40.054650278,-75.1840189847,308.295,2014,05
39.9141157301,-75.2280688208,141.06,2014,05
39.9397789808,-75.1642315018,276.553,2014,06
40.0288311219,-75.1810401751,35.903,2014,05
39.927314694,-75.1808430915,190.014,2014,05
39.995911076,-75.114439758,234.014,2014,05
40.0798312176,-75.0329461318,347.282,2014,07
39.9023890934,-75.2470911601,238.162,2014,06
40.05408409,-75.049051741,37.91,2014,06
40.034908079,-75.234938799,145.505,2014,05
40.0688515025,-75.160745353,125.746,2014,07
39.991971072,-75.189353782,210.669,2014,05
40.0702571042,-75.0111051185,216.482,2014,07
40.007217989,-75.1029412602,188.011,2014,05
39.9819673614,-75.1837677736,15.358,2014,05
40.0402040388,-75.0658267259,218.455,2014,06
39.9596114235,-75.1410867805,192.762,2014,06
40.0392717187,-75.0753701392,126.061,2014,05
39.9916915041,-75.1664127186,57.582,2014,06
39.983879073,-75.133961763,281.43,2014,05
40.0713604391,-75.1865470941,39.299,2014,07
40.0614036933,-75.0430002664,18.154,2014,07
39.9218793058,-75.1421450011,152.488,2014,05
39.984113072,-75.163809773,280.247,2014,06
40.0355230837,-75.0911024334,42.936,2014,05
39.9898324425,-75.2305662537,344.341,2014,05
40.0385912028,-75.2401369407,51.308,2014,05
40.1082250191,-74.9966536773,227.394,2014,07
39.9233950931,-75.1548614401,9.141,2014,05
39.97251407,-75.139516765,279.448,2014,05
40.1018442345,-75.0059459496,227.426,2014,07
40.0256435209,-75.0482687219,236.316,2014,05
40.1020542474,-75.0280725414,307.61,2014,07
39.999280077,-75.099607754,270.397,2014,05
40.078182631,-74.9929980632,172.327,2014,07
39.9786487288,-75.1825949609,190.286,2014,06
39.994869073,-75.186279781,97.631,2014,05
40.0414438223,-75.1430046033,189.954,2014,05
39.9764500507,-75.2480525703,166.207,2014,05
39.9507857144,-75.2349931258,9.195,2014,05
39.9487721851,-75.1853281747,49.268,2014,06
40.0101012258,-75.1963078958,20.917,2014,05
39.960603064,-75.229759792,278.651,2014,05
40.0115553695,-75.1472671282,179.82,2014,05
39.996818284,-75.1722347942,15.779,2014,05
40.0245032082,-75.0783254399,129.559,2014,05
40.019794005,-75.148635957,279.636,2014,06
40.004775079,-75.082416748,170.316,2014,05
39.896612276,-75.1830901274,68.515,2014,06
40.0282608659,-75.1825030343,217.127,2014,05
39.983573467,-75.0980128645,239.737,2014,06
40.0253591255,-75.1599219532,176.108,2014,05
40.0471850172,-75.0809471062,36.625,2014,05
40.0083230103,-75.1376735059,9.215,2014,05
40.0760527545,-74.9831336529,28.863,2014,07
39.9772075639,-75.1717589185,9.606,2014,06
40.0052729035,-75.1941451454,23.718,2014,05
40.0933346577,-74.9725868256,81.887,2014,07
40.030065081,-75.154053773,98.448,2014,05
39.9483786108,-75.1658376862,99.251,2014,06
40.0680798939,-75.0149865586,201.937,2014,07
40.0476664116,-75.1915369101,276.2,2014,05
39.9951991077,-75.1408698554,100.381,2014,06
40.0223278926,-75.0631032624,1.135,2014,06
40.0062151374,-75.1400049065,10.934,2014,05
39.92836306,-75.181178775,98.923,2014,05
39.9712149325,-75.1373355599,190.532,2014,05
40.0098032635,-75.0648816469,249.518,2014,06
39.9803463797,-75.1083777509,144.883,2014,05
39.994027074,-75.150695769,187.961,2014,05
39.9052608143,-75.2403536421,349.27,2014,05
39.9008020499,-75.1590203852,260.455,2014,06
40.0481966689,-75.0794486219,305.831,2014,05
39.9354815734,-75.1875772409,324.304,2014,05
39.9117464678,-75.2410763979,228.554,2014,05
39.9221653071,-75.1878248041,256.7,2014,06
40.01265408,-75.082526749,213.869,2014,05
39.9651912202,-75.222146869,235.604,2014,05
39.97571425,-75.1204455449,236.898,2014,06
39.9890436334,-75.0998780415,325.055,2014,05
39.9137561273,-75.1839430387,280.274,2014,06
40.045588084,-75.147733772,312.964,2014,05
40.0489934921,-75.1569958149,267.462,2014,05
40.065389086,-75.199755789,217.755,2014,07
40.037606086,-75.063868745,126.364,2014,05
39.8901903776,-75.1736763502,263.45,2014,06
39.9733823612,-75.2284495577,270.741,2014,05
40.045794084,-75.145144771,162.444,2014,05
40.0740890234,-75.0763338882,125.812,2014,07
40.0205932775,-75.055133959,237.935,2014,05
39.9684274531,-75.235262239,106.308,2014,05
40.0479422924,-75.152772528,274.466,2014,05
40.0389784532,-75.0599952348,39.581,2014,06
40.0658691185,-75.0884070411,37.44,2014,07
39.9265302209,-75.2202990996,28.065,2014,05
40.012409504,-75.1003796071,9.069,2014,05
40.0754999202,-75.048404018,38.823,2014,07
40.024313079,-75.189160783,243.446,2014,05
39.9342471162,-75.1646443357,280.023,2014,05
39.9442985841,-75.1974840841,297.689,2014,06
40.0070749611,-75.0978166827,99.757,2014,06
39.9470571078,-75.1652605946,279.708,2014,05
40.1045066759,-75.0279731124,199.735,2014,07
40.0805890879,-75.0282780268,127.386,2014,07
40.0388524528,-75.1613844839,218.419,2014,05
40.1079120266,-74.9788889066,135.405,2014,07
39.9945917872,-75.1840554986,98.861,2014,05
40.0333407893,-75.1429050523,278.829,2014,05
39.9445533382,-75.1727291057,98.117,2014,05
39.973514054,-75.209827269,80.397,2014,06
40.017749859,-75.137480072,189.657,2014,05
39.9684063887,-75.2057290534,355.974,2014,05
40.1229925346,-75.0026643374,37.188,2014,07
39.9942401106,-75.1229635979,9.337,2014,05
39.9747627282,-75.1849496616,280.148,2014,06
39.9752628817,-75.2444823255,352.203,2014,05
39.9169991522,-75.1730228451,98.728,2014,06
40.0289461009,-75.1414492067,189.253,2014,05
39.9709837522,-75.1248018997,60.566,2014,06
40.0388764736,-75.0525157623,305.927,2014,05
39.9928385895,-75.1525622049,55.039,2014,05
40.0831395986,-74.967921154,145.829,2014,07
40.051586085,-75.150143773,8.911,2014,05
40.0194812034,-75.145973614,273.59,2014,06
39.9903991776,-75.1645549928,10.624,2014,06
40.0560659589,-74.9981477526,318.409,2014,05
39.9490071318,-75.215009369,190.976,2014,05
39.965960067,-75.19048678,351.18,2014,05
39.9870508499,-75.0970223566,234.289,2014,05
40.0449159292,-75.1538054446,1.682,2014,05
40.0387950152,-75.2143092879,57.386,2014,05
39.9682142107,-75.1454944932,10.536,2014,05
40.0230136562,-75.129029969,99.467,2014,05
40.0823447705,-74.983648013,88.691,2014,07
39.9843922908,-75.1724962624,190.456,2014,06
39.9411310493,-75.1507019886,23.524,2014,05
40.0492463752,-75.0529456933,2.508,2014,05
40.0058335536,-75.0972464376,86.776,2014,05
39.9378180035,-75.1818950874,189.582,2014,05
39.958799066,-75.18992978,272.797,2014,05
40.0346271636,-75.1406538471,97.662,2014,05
40.0426023703,-75.0965026007,39.776,2014,06
39.9126125049,-75.1749122898,99.811,2014,06
39.9622867976,-75.1579038381,327.9,2014,05
40.1030832272,-74.9941080464,81.766,2014,07
40.0638355276,-75.2399643493,227.182,2014,05
39.9866304513,-75.245481767,206.604,2014,05
40.0749899435,-75.2090640195,216.599,2014,07
40.0713292035,-75.1892959224,37.209,2014,07
40.0837286952,-75.1748797776,306.858,2014,07
40.0553763857,-75.203242228,134.033,2014,05
39.947932076,-75.1723557778,278.526,2014,05
39.945829063,-75.184280777,6.868,2014,05
40.0703067115,-75.165106485,126.371,2014,07
39.9684469633,-75.1911882293,131.892,2014,06
39.88916705,-75.247596794,214.094,2014,05
39.9960929125,-75.2296304559,237.681,2014,05
40.0777227478,-75.0364865899,169.142,2014,07
40.0315830298,-75.1678503686,125.405,2014,05
39.9936619802,-75.0861417437,332.555,2014,06
40.0858977513,-75.2114718252,320.57,2014,07
39.9058683354,-75.2358905253,44.028,2014,05
40.070069095,-74.995928725,82.387,2014,07
39.9251458879,-75.1855274301,277.745,2014,06
39.9717231736,-75.1718482404,98.702,2014,05
40.12033333,-75.0368046099,95.114,2014,07
39.9619180465,-75.2347216953,189.321,2014,05
40.0711761364,-75.178219583,216.811,2014,07
39.936009061,-75.178951775,189.923,2014,05
39.8812489941,-75.2418805983,12.549,2014,05
39.9222297156,-75.1792653402,279.558,2014,06
39.9748184999,-75.1389888668,97.698,2014,05
39.9824998358,-75.1084166574,235.395,2014,05
40.0580818871,-74.9982833478,250.327,2014,06
39.9062293118,-75.180298346,100.207,2014,05
39.9867498571,-75.2507994633,302.083,2014,06
40.077026089,-75.181276784,36.424,2014,07
39.894776054,-75.144971762,193.488,2014,05
40.090816096,-75.064356748,311.27,2014,07
40.0575042802,-75.0085727092,169.503,2014,06
39.945376355,-75.2271436507,137.434,2014,05
40.0308603377,-75.1541625046,321.666,2014,05
40.02478742,-75.175871686,37.59,2014,05
39.996233073,-75.18493378,279.803,2014,05
40.0511521337,-75.1931882117,159.448,2014,05
39.9422584762,-75.2319440548,47.119,2014,05
40.1189750843,-74.981398581,228.71,2014,07
40.0262191359,-75.2255265314,116.589,2014,05
40.0219377335,-75.1389964211,237.013,2014,06
40.0186302988,-75.1141042921,31.023,2014,05
40.0816751048,-74.967721926,228.42,2014,07
40.0150004471,-75.0853291493,216.144,2014,06
39.9616792015,-75.2271637872,9.072,2014,05
40.078058094,-75.043496741,213.578,2014,07
39.978286528,-75.2260924596,25.751,2014,06
40.1024331,-75.018001734,278.356,2014,07
39.979957872,-75.125880926,56.803,2014,05
40.048446084,-75.175549781,36.997,2014,05
39.971320067,-75.213562788,79.621,2014,05
40.0178053036,-75.1101689437,8.9,2014,05
40.0194629932,-75.0788199626,126.341,2014,05
40.1007178193,-74.9784575975,321.125,2014,07
39.989474072,-75.174496777,237.819,2014,06
40.0274058306,-75.1531270451,39.995,2014,05
39.9194937404,-75.2035997806,256.51,2014,06
40.0598469484,-75.0689726465,34.621,2014,05
39.9434326403,-75.1748714808,10.444,2014,05
39.9235612527,-75.1933424905,189.862,2014,05
39.9240263107,-75.1573713509,279.685,2014,05
40.0445289655,-75.0661360646,309.255,2014,05
39.9790489807,-75.1292225913,218.77,2014,05
40.1325695261,-75.0085423649,76.427,2014,07
39.9578635166,-75.1800190083,0.41,2014,06
40.0202409014,-75.1280392812,191.379,2014,05
40.0252520303,-75.042724185,329.468,2014,05
40.0378092873,-75.0778945595,306.171,2014,05
39.9098247256,-75.1547709658,104.171,2014,06
40.0259707688,-75.147594266,7.764,2014,05
39.949633827,-75.2264225251,99.3,2014,05
40.0342073064,-75.1046705296,217.494,2014,05
39.9650474222,-75.1850465436,138.546,2014,05
39.9402465368,-75.1564688626,9.722,2014,05
40.0475766208,-75.0097512928,127.315,2014,05
40.0283670356,-75.2101802628,336.636,2014,06
39.9949618909,-75.1171718397,53.669,2014,05
39.985505072,-75.170617775,191.199,2014,06
39.8866554023,-75.2044323958,50.315,2014,06
39.9784998847,-75.1297643026,218.872,2014,05
39.98405807,-75.208331787,174.738,2014,06
39.9493929778,-75.2368203511,278.099,2014,05
40.1170387997,-75.031264229,128.667,2014,07
40.0938629405,-75.0310750095,204.572,2014,07
40.0620664937,-75.1618843734,215.825,2014,05
40.0596687662,-75.0290116326,17.312,2014,05
39.9712488015,-75.1431927688,101.187,2014,05
40.0386896631,-75.2254597475,238.052,2014,05
39.9497896892,-75.2463473145,278.24,2014,05
39.9722944461,-75.248358016,99.338,2014,05
39.9341540156,-75.1431779801,201.947,2014,05
39.9689690807,-75.230898998,263.191,2014,05
40.0456610217,-75.1038968156,124.864,2014,05
40.0972238169,-74.9842260447,135.078,2014,07
40.0556081685,-75.1901733754,229.858,2014,05
40.0329203522,-75.0691065547,122.306,2014,05
39.942612064,-75.153827767,8.208,2014,05
39.9822719815,-75.1388411721,186.509,2014,05
40.046443129,-75.0686686139,215.798,2014,05
39.917489059,-75.152511765,189.8,2014,05
39.9887805796,-75.2067053766,31.168,2014,06
40.0593502041,-75.0534345674,305.583,2014,05
40.0249244901,-75.0350361296,240.499,2014,05
40.0716760857,-74.978454434,101.859,2014,07
39.9840378639,-75.2093637029,293.397,2014,05
40.0521249084,-75.1963847693,220.166,2014,05
40.0359761686,-75.0238529896,55.471,2014,05
39.9347906425,-75.1618106137,282.674,2014,05
39.9961625413,-75.1078393751,329.775,2014,05
40.082459624,-75.0530108627,320.678,2014,07
39.9218694159,-75.1568036112,189.674,2014,05
39.9947634804,-75.0866106297,236.777,2014,05
39.925523947,-75.1786031571,98.624,2014,06
40.094448097,-75.068309749,135.384,2014,07
39.9831903039,-75.1019490778,236.995,2014,06
40.054398979,-75.0940375401,305.855,2014,05
39.8937339456,-75.2278533373,111.713,2014,06
40.044488085,-75.119455763,10.179,2014,05
40.1042981353,-74.9840897467,140.055,2014,07
40.0410287075,-75.1780516259,224.539,2014,05
39.9383878249,-75.2199819559,46.797,2014,05
40.0534851716,-75.0319129104,285.855,2014,05
40.073028859,-75.076125946,128.238,2014,07
40.01489276,-75.0710670944,342.522,2014,06
40.0571006289,-75.1856207786,38.849,2014,05
40.0483989883,-75.137632661,358.48,2014,05
40.0736819514,-75.0756100254,126.521,2014,07
39.9671030447,-75.2066634086,84.209,2014,05
39.911245574,-75.1642165995,110.715,2014,06
40.068140969,-75.2447039371,50.832,2014,07
40.1044962624,-74.9943369121,247.529,2014,07
40.055619458,-75.2183460896,157.327,2014,05
39.9281125008,-75.1845838933,190.156,2014,05
40.1250316173,-75.00833793,227.426,2014,07
40.0885732183,-75.0216282605,216.526,2014,07
39.9523989487,-75.1469828274,277.53,2014,06
39.9306718176,-75.1829039553,284.115,2014,05
40.0651559353,-75.2334651255,48.69,2014,07
40.0086236471,-75.1098114526,278.893,2014,05
39.9551107603,-75.1774446078,278.497,2014,05
39.9143209793,-75.226676338,208.358,2014,06
40.0131858691,-75.1452313837,99.73,2014,06
39.935501061,-75.178016774,99.441,2014,05
40.0426699842,-75.0258268425,336.212,2014,05
39.9943233384,-75.1417450976,191.142,2014,05
39.9516933777,-75.1580700812,279.056,2014,05
40.0525912349,-75.0462333259,63.497,2014,05
39.9842282863,-75.1782432647,8.741,2014,06
40.0390002093,-75.0682438256,216.224,2014,05
39.9717572988,-75.2606996057,33.143,2014,05
39.978523071,-75.15689977,282.828,2014,06
39.9824679937,-75.2614117409,148.512,2014,05
39.9586938461,-75.1683177689,279.77,2014,06
40.000086075,-75.153799771,278.682,2014,05
39.941395064,-75.150856766,55.371,2014,05
39.9672007346,-75.1526422447,286.712,2014,05
39.9850498542,-75.1032894906,321.454,2014,05
39.9656193134,-75.164503327,100.011,2014,05
39.9993473322,-75.0855240848,235.171,2014,06
39.8936439449,-75.2208763276,59.91,2014,06
39.9176191426,-75.1482782799,12.754,2014,05
39.9375497522,-75.1565408208,190.565,2014,05
39.9323333348,-75.227920741,316.635,2014,05
40.0188623785,-75.1451722939,274.087,2014,06
39.968671066,-75.22000779,82.004,2014,06
40.0194049478,-75.2035361748,347.937,2014,05
40.0498547208,-75.1608221683,308.184,2014,05
40.1000871,-75.008496731,227.439,2014,07
40.0386029676,-75.1712721498,312.761,2014,05
40.0558120669,-75.172139872,216.928,2014,05
40.066455092,-75.036373738,306.69,2014,07
40.0939161,-74.970111718,224.214,2014,07
39.9866911558,-75.255074669,146.335,2014,05
40.0385511756,-75.0359988302,63.613,2014,06
40.0422565267,-75.0995540317,38.748,2014,05
40.0251348304,-75.0287568976,55.342,2014,06
40.0052708055,-75.1578603569,9.826,2014,05
39.931163062,-75.144176764,97.579,2014,06
39.9597554954,-75.1777739501,99.311,2014,06
39.9385002755,-75.2317220422,228.802,2014,05
40.0266102273,-75.0951855451,257.98,2014,06
40.1295732416,-75.0218867062,352.544,2014,07
40.0591537687,-75.1870671983,128.193,2014,05
40.0741412227,-75.0252859138,217.309,2014,07
39.958489066,-75.175086775,96.413,2014,05
39.995420074,-75.165964774,278.683,2014,06
40.0295455987,-75.1509274249,9.531,2014,05
40.0424157155,-75.0369321865,149.483,2014,05
39.965540129,-75.226141967,117.391,2014,05
39.965572065,-75.231649793,279.602,2014,05
39.945941065,-75.147441765,187.687,2014,05
40.0729485823,-75.0549473855,234.765,2014,07
40.0156782853,-75.0694914389,73.621,2014,05
40.099869101,-74.981643722,80.489,2014,07
40.0463268323,-75.0251541126,245.221,2014,05
40.040174844,-75.1170752225,8.547,2014,05
40.0115033072,-75.1913441722,227.307,2014,05
40.0083829307,-75.0971898014,8.994,2014,05
39.9110267582,-75.1625079051,85.611,2014,06
39.9677752398,-75.2045597192,262.197,2014,05
40.0240567009,-75.1439249756,99.748,2014,06
39.9095637633,-75.1931243387,9.767,2014,06
39.9937377153,-75.1086845904,56.018,2014,06
39.9275156788,-75.1701994046,189.927,2014,05
39.9849815725,-75.0943864772,145.216,2014,05
40.0885705467,-74.9642476713,198.752,2014,07
40.0472951763,-75.1124172378,188.338,2014,05
40.040407084,-75.120331763,189.114,2014,05
40.002389076,-75.134461765,98.748,2014,05
40.0576931667,-74.9895822364,139.393,2014,05
39.9936173283,-75.1634514092,327.794,2014,06
39.9075986463,-75.1521347514,279.681,2014,06
39.9751396563,-75.1811538784,83.752,2014,05
40.1325910249,-75.0101691348,73.821,2014,07
40.0263431935,-75.2123945753,329.221,2014,05
40.075895526,-74.9735969435,175.006,2014,07
39.9800229429,-75.2368959372,260.757,2014,05
39.9946327178,-75.1041488754,235.183,2014,05
39.9793794377,-75.252418218,311.394,2014,05
39.9775329004,-75.2365835015,82.053,2014,05
39.972687071,-75.121197759,56.1,2014,06
39.9866336674,-75.2406036395,58.781,2014,05
40.0315231328,-75.1722847938,216.703,2014,05
39.984190922,-75.1750203046,189.508,2014,06
40.0215989318,-75.0632857918,185.024,2014,06
39.994336507,-75.1312431148,9.462,2014,05
39.9896809452,-75.1868357986,190.178,2014,05
39.928511628,-75.1931162501,188.687,2014,05
40.129503106,-75.007626732,237.65,2014,07
40.01299608,-75.083892749,41.037,2014,05
39.9129908755,-75.2244037074,203.523,2014,06
39.980560072,-75.119470759,144.658,2014,05
40.0532551919,-75.1239331924,12.083,2014,05
39.9769433594,-75.1323895726,61.391,2014,05
40.0445870394,-75.0547225683,229.348,2014,05
40.0322372379,-75.0820990674,76.122,2014,06
39.9576562368,-75.2059888903,279.273,2014,05
40.1032311341,-75.0436796526,305.86,2014,07
39.9178632795,-75.1684000396,9.841,2014,05
40.042038255,-75.039497411,239.364,2014,05
40.063505916,-74.9972986058,126.512,2014,07
39.951959064,-75.185581778,279.125,2014,05
39.9991099428,-75.2011474617,223.741,2014,05
40.0233920937,-75.1356718279,252.508,2014,06
39.8999936391,-75.2502690613,214.434,2014,06
39.9952718088,-75.1640742436,3.984,2014,05
40.0488805312,-75.2279488263,141.436,2014,05
39.92569306,-75.154354766,0.983,2014,05
39.897645051,-75.251921796,354.612,2014,06
40.0115922387,-75.0958735626,279.402,2014,05
40.0186912365,-75.1507247872,100.042,2014,06
39.9412420477,-75.1638246001,9.647,2014,05
39.9977450175,-75.1073323766,233.794,2014,05
40.0056011596,-75.1945525821,209.62,2014,06
40.1244437317,-75.0236914919,326.043,2014,07
39.9680103959,-75.1739661982,1.523,2014,05
39.9038624116,-75.2261230536,155.302,2014,06
39.9797765736,-75.2323338843,295.025,2014,06
39.971386066,-75.240985797,146.267,2014,05
40.0091263689,-75.1958854935,296.509,2014,06
40.0220915358,-75.1786578321,38.3,2014,05
39.913942055,-75.235091791,122.973,2014,05
39.969821068,-75.179754777,189.337,2014,05
39.9036140057,-75.2272800671,48.579,2014,05
39.9467827066,-75.2325889895,258.984,2014,05
40.0525853263,-75.0806943382,125.762,2014,05
40.0865241676,-74.9708291421,139.373,2014,07
39.996894075,-75.146899768,191.858,2014,05
39.8843613485,-75.2452492133,228.312,2014,06
40.0364520876,-75.0815017975,35.587,2014,05
39.9049481343,-75.2451360919,304.187,2014,05
40.114280251,-74.9872592232,47.32,2014,07
39.9287908739,-75.1970507077,131.434,2014,05
40.0500025572,-74.9888634193,322.454,2014,06
40.059630686,-75.0790700252,213.818,2014,05
40.0891045568,-75.0210846815,216.632,2014,07
40.0129197961,-75.1848399727,47.275,2014,05
39.9771785123,-75.2337907175,347.938,2014,05
39.9894484885,-75.2331179624,163.512,2014,05
40.0545795039,-75.0022004874,47.907,2014,05
40.0856005638,-74.9876162905,44.362,2014,07
40.0690321087,-75.0635095938,227.805,2014,07
39.9011732228,-75.2492278742,223.545,2014,05
39.92703306,-75.16593377,189.051,2014,05
40.1106049741,-74.9926024286,47.402,2014,07
39.9723510029,-75.1592479516,189.721,2014,06
40.0206329365,-75.1557356734,274.808,2014,06
40.0693063735,-75.0368538693,228.347,2014,07
40.031032084,-75.086411751,238.022,2014,06
40.0431325739,-75.003357863,206.412,2014,06
40.0068787342,-75.1534456983,189.793,2014,05
40.0571922819,-75.0404430203,246.598,2014,05
40.0335585871,-75.1879490735,171.985,2014,05
40.1100565057,-75.0455451081,39.499,2014,07
40.0443482277,-75.0027709104,198.682,2014,06
39.9192813993,-75.2239352666,298.508,2014,05
39.955729067,-75.143386765,279.91,2014,05
39.9767672832,-75.1976870075,104.436,2014,06
39.9178637041,-75.1754942774,189.242,2014,06
39.9575881392,-75.148105268,100.654,2014,05
39.9550715942,-75.1531967123,99.858,2014,06
39.970264113,-75.1865744559,104.439,2014,05
39.9456765471,-75.1637652235,188.595,2014,05
40.0499964171,-75.1028242104,139.377,2014,05
39.9788591212,-75.2033117215,130.513,2014,06
40.0553367415,-75.0112514901,129.766,2014,05
39.9075836746,-75.1426604832,283.215,2014,06
40.003332631,-75.1740420162,9.305,2014,05
40.0607651604,-75.1801768745,296.249,2014,05
40.0688254923,-74.9808621375,341.199,2014,07
40.1009127717,-75.0417841322,58.532,2014,07
40.083870613,-75.2327247336,38.464,2014,07
39.997956076,-75.111984757,278.375,2014,05
39.9534711481,-75.2313961325,8.212,2014,05
40.0446862992,-75.1267993134,192.995,2014,05
40.0112609236,-75.1910720707,109.83,2014,06
40.056235089,-75.089116754,216.432,2014,05
39.9844451655,-75.1977005893,239.575,2014,05
39.9739329477,-75.1841387423,280.535,2014,05
40.0381935252,-75.0446516358,216.789,2014,05
40.1208230974,-75.0106865668,307.335,2014,07
40.0465307475,-75.1596945605,127.27,2014,05
39.9728559359,-75.239658822,358.874,2014,05
39.9710829233,-75.252278379,190.624,2014,05
39.951091063,-75.1924567836,188.722,2014,06
40.0654530094,-75.052451472,104.838,2014,07
39.9895371333,-75.1056972834,56.033,2014,05
40.0765304221,-74.9956516198,201.374,2014,07
40.0979707712,-75.0349847783,283.019,2014,07
39.9039852441,-75.1625748648,98.915,2014,06
40.0242551736,-75.1764407895,38.204,2014,05
39.914051058,-75.147938764,10.942,2014,06
39.9093166813,-75.1547934147,101.064,2014,06
40.0978524446,-75.0191263138,317.341,2014,07
39.9843712314,-75.1129682064,232.652,2014,05
39.9726811098,-75.1333318839,27.061,2014,06
40.0075922068,-75.1628301096,99.721,2014,05
40.0112118962,-75.2012003356,250.062,2014,06
40.0685628116,-75.0670665603,306.887,2014,07
39.961960065,-75.227643792,98.209,2014,06
39.9782469169,-75.1413248486,189.581,2014,06
39.966307069,-75.133890762,62.371,2014,06
39.9690492205,-75.160353941,278.008,2014,05
39.902718074,-75.1416032928,231.243,2014,05
39.970188068,-75.178607777,99.852,2014,05
39.965998039,-75.2338775188,359.412,2014,05
39.9529718699,-75.247127315,278.417,2014,05
39.9570328498,-75.1506516906,287.065,2014,06
40.0296202657,-75.0559102171,218.759,2014,06
40.0267179105,-75.0943559289,241.049,2014,06
40.031070084,-75.08216275,36.044,2014,06
40.0615832126,-75.0471787491,305.69,2014,05
39.9275038812,-75.1941585892,97.057,2014,06
39.9372230901,-75.2174749192,129.457,2014,05
39.946480064,-75.163734771,188.94,2014,05
39.977071069,-75.205519786,49.186,2014,05
39.8995223017,-75.1635729843,82.474,2014,06
40.0563502385,-75.1523331009,94.408,2014,05
40.0439899456,-75.1948952984,16.89,2014,05
40.0339572552,-75.2284383476,329.195,2014,05
40.0482594025,-75.0239839213,160.335,2014,05
